序號,機構名稱,郵遞區號,地址,電話
35,安德森整形外科診所,105,臺北市松山區復興北路337號3樓,2712-3373
36,髮立現診所,105,臺北市松山區民生東路3段113巷6弄3號1樓,02-27195353
37,名悅時尚診所,105,臺北市松山區南京東路3段259號9樓,
38,三民光澤診所,105,臺北市松山區南京東路5段154號2樓、156號2樓,2749-5589
39,達特邱診所,105,臺北市松山區八德路二段350號2樓,(09) 3095-3428
40,新心診所,105,臺北市松山區光復北路11巷63號,2765-1222
41,金贊診所,105,臺北市松山區南京東路5段106號5樓,2579-2955
42,中山醫療社團法人中山醫院,106,臺北市大安區仁愛路四段112巷11號、12號、13弄6、8號1樓,02-27081166
43,琳安診所,106,臺北市大安區信義路4段138號3樓、140號3樓,2708-4300
44,宏恩醫療財團法人宏恩綜合醫院,106,臺北市大安區仁愛路四段71巷1號、仁 愛路四段61號、仁愛路四段91巷16號,(02) 2771-3161
45,中心診所醫療財團法人中心綜合醫院,106,臺北市大安區忠孝東路四段７７號,(02) 2751-0221
46,國泰醫療財團法人國泰綜合醫院,106,臺北市大安區仁愛路四段266巷6號，280號,(02) 2708-2121
47,秋江外科診所,106,臺北市大安區信義路二段一七八號二樓,2321-1793
48,尹書田醫療財團法人書田泌尿科眼科診所,106,臺北市大安區建國南路2段276號1樓、2樓、4樓、4樓之1、B1、B1之1、278號1樓,2369-0211
49,國立臺灣大學醫學院附設醫院癌醫中心分院,106,臺北市大安區基隆路 3段155巷57號,02-23220322
50,楷鈞診所,106,臺北市大安區復興南路2段139號3樓,2709-1188
51,美安診所,106,臺北市大安區忠孝東路4段120之11號11樓,2736-0725
52,雅丰時尚診所,106,臺北市大安區忠孝東路四段221號11樓,2751-7700
53,尼斯診所,106,臺北市大安區敦化南路1段190巷51號、53號,2778-2255
54,美式診所,106,臺北市大安區敦化南路1段270巷34號1樓及地下1樓,2721-3069
55,聖宜診所,106,臺北市大安區敦化南路1段232巷4號地下一層、6號地下一層、8號1樓及地下一層、10號1樓及地下一層,8772-5021
56,佳思優整形醫美診所,106,臺北市大安區新生南路1段153號2樓、2樓之1,(09) 1863-3698
57,天美診所,106,臺北市大安區復興南路二段82號3樓,2700-2698
58,微媞時尚診所,106,臺北市大安區忠孝東路四段250號2樓及2樓之6,2721-9663
59,秀寧診所,106,臺北市大安區光復南路116巷1號5樓、3號5樓、5號5樓(實際營業地址：6樓),02-27513300
60,君綺忠孝診所,106,臺北市大安區忠孝東路4段30號5、6樓,02-2731-3808
61,適群診所,106,臺北市大安區四維路198巷32號、32之1號、32之2號、34號、36號、36之2號、復興南路2段283號10樓,02-270-63700
62,荻珥整形外科診所,106,臺北市大安區敦化南路1段261號2樓,02-25157337
63,奐采美診所,106,臺北市大安區忠孝東路4段50號5樓,02-87718833
64,鍾雲霓外科診所,106,臺北市大安區信義路3段149號10樓,2755-0077
65,于賓診所,106,臺北市大安區忠孝東路3段305號7樓之3、4、5、6,2721-5996
66,博診所,106,臺北市大安區復興南路1段239號12樓,02-2701-4600
67,首爾醫美診所,106,臺北市大安區信義路4段382號5樓,2755-6653
68,同仁院醫療財團法人萬華醫院,108,臺北市萬華區中華路二段６０６巷６號,(02) 2305-9292
69,萬太診所,108,臺北市萬華區萬大路四三四號,2332-6618
70,永康診所,108,臺北市萬華區桂林路47號1樓2樓及地下1樓,2312-3455
71,財團法人台灣省私立台北仁濟院附設仁濟醫院,108,臺北市萬華區廣州街２００，２４３號,(02) 2302-1131
72,西園醫療社團法人西園醫院,108,臺北市萬華區西園路二段266、268、270、272、276號、185、187、189號,02-23329888
73,有成外科診所,110,臺北市信義區永吉路213號,(02) 2761-3891
74,臺北醫學大學附設醫院,110,臺北市信義區吳興街２５2號、250號,(02) 2737-2181
75,臺北市政府醫務室,110,臺北市信義區市府路1號(1樓東區),
76,謝政興泌尿科診所,110,臺北市信義區忠孝東路5段1之2號3樓,2748-1327
77,松山長春外科診所,110,臺北市信義區永吉路３３５號１Ｆ,(02) 2765-5314
78,文林骨科診所,111,臺北市士林區文林路468號,02-2833-6168
79,博政骨科診所,111,臺北市士林區德行西路99號、101號,2836-1990
80,徐光輝診所,111,臺北市士林區承德路四段１０巷８號,2885-4278
81,榮元外科診所,111,臺北市士林區延平北路五段１６２號(1樓),(02) 2812-2822
82,新光醫療財團法人新光吳火獅紀念醫院,111,臺北市士林區文昌路95號及士商路51號、51號2樓、51號3樓、51號4樓、51號5樓、51號6樓、51號7樓、53號、,(02) 2833-2211
83,醫療財團法人辜公亮基金會和信治癌中心醫院,112,臺北市北投區立德路１２５號,02-28970011
84,振興醫療財團法人振興醫院,112,臺北市北投區振興街４５號,(02) 2826-4400
85,臺北榮民總醫院,112,臺北市北投區石牌路二段201號、322號,(02) 2871-2121
86,三軍總醫院北投分院附設民眾診療服務處,112,臺北市北投區新民路60號、中和街250號1至4樓、永興路二段2號1至2樓,(02) 2895-9808
87,川柳紀念外科診所,112,臺北市北投區裕民二路45號,02-28261257
88,惠康診所,112,臺北市北投區西安街二段113號(實際使用:1樓),2828-3964
89,祐民聯合診所,112,臺北市北投區中央南路一段207號1、2、3樓、211巷1、3號1、2、3樓、209號2、3樓,2895-1301
90,內湖長春診所,114,臺北市內湖區民權東路六段64號,2792-6868
91,禾馨內湖婦幼診所,114,臺北市內湖區民權東路六段42號5樓(之1、之2、之3)、6樓(之1、之2、之3),8792-1103
92,詠盛診所,114,臺北市內湖區東湖路43巷3號,2631-8758
93,雅斯翠診所,114,臺北市內湖區新湖二路87號1樓,02-87911789
94,陳森豊診所,114,臺北市內湖區環山路一段２號１樓及２樓,(02) 2799-0361
95,康寧醫療財團法人康寧醫院,114,臺北市內湖區成功路五段４２０巷２６號,2634-5500
96,三軍總醫院附設民眾診療服務處,114,臺北市內湖區成功路二段325號；臺北市中正區汀州路3段40號,
97,奕賢骨科外科診所,115,臺北市南港區八德路四段774、776號,02-27838192
98,臺北市立萬芳醫院-委託臺北醫學大學辦理,116,臺北市文山區興隆路三段111號,(02) 2930-7930
99,景美醫院,116,臺北市文山區羅斯福路六段280號、文山區育英街2巷18號、文山區羅斯福路六段276巷1號1樓、文山區萬慶街1,02-29331010
